rho,k00,k01,k02,k03,k10,k11,k12,k13,b00,b01,b02,b03,b10,b11,b12,b13,label,run_dir
0.13,0.18918443388992226,0.3488800575843343,0.042373009034439385,0.7425553063697784,0.05003639954702962,0.12423306175652944,0.023252596747929503,0.17715077756777853,2.989546130433891,1.6641837552970415,0.5517571226430497,0.5086475856577982,1.4140742286206582,0.5677993842722159,0.5816055318643142,0.8890421373610801,webbedFern,sweep_results/rho_0.13/test_1793
0.13,0.19119107892327075,0.018962080525693568,0.0392450871260894,0.18588431446805379,0.01568901591868187,0.13386264703316314,0.01960928904019357,0.03547363660349861,3.143346927295369,0.6963997449706637,4.005614601138532,0.5445501631517398,1.3452929323038934,3.451312038515607,0.8224219008570495,0.6827435078106533,webbedFern,sweep_results/rho_0.13/test_1804
0.13,0.2671923382621284,0.08672476393063659,0.42747290930684223,0.38481626400535074,0.5074236053261714,0.8785198005853447,0.06680699120487966,0.5841029382436767,3.382152019836145,0.5585836179738075,2.4262923315943143,0.9038253583053727,4.462997676068399,3.0700775361078496,0.5005325028308855,2.747142386660335,webbedFern,sweep_results/rho_0.13/test_1805
0.13,0.37505422964224405,0.42655345454929733,0.020389066178203453,0.09752129086128412,0.08590511382232052,0.6497474212932793,0.0768803207382363,0.512332437273424,2.818857758004985,2.3057351855694392,0.5852222870404516,5.134472760856912,5.460634664327525,0.653597350973808,3.169114473469161,0.5112688713956206,webbedFern,sweep_results/rho_0.13/test_1808
0.13,0.07428871848017701,0.06621967407949256,0.7602696968674548,0.21225534817479086,0.4341958800874464,0.8351251544046157,0.013069683329873984,0.026375303364843408,3.7218716455994763,1.0581572640194008,0.5596010055663544,1.8810331287489173,0.6939714192231548,4.299154302821572,2.779397325956492,0.5134571019847698,webbedFern,sweep_results/rho_0.13/test_1836
0.13,0.016336515861352485,0.024699712374957477,0.0681429346919266,0.6961393260955276,0.22102875337869587,0.23214577285109997,0.33431147888228185,0.7677491598229751,4.63787128008484,1.079939660458269,0.6105000662934041,1.1621252392844406,0.6614362597936447,0.7507652427057131,5.403871631339923,0.8396266636430989,webbedFern,sweep_results/rho_0.13/test_1843
0.13,0.7210366138202727,0.02432703972642718,0.2992605616196102,0.11104667057670686,0.5450191731875008,0.02571170834212953,0.01249843896035674,0.22201953187427895,1.5582388446464273,2.9187554972233873,1.5607200265055845,0.5576798039370536,1.4567831168936367,1.0364810097636226,5.356929974887127,1.7417433695471676,webbedFern,sweep_results/rho_0.13/test_1863
0.13,0.015996720643786762,0.27237436868529424,0.021265380541218636,0.07957482809674893,0.016052246101580226,0.022901820164876095,0.0495221068661748,0.023229526215930548,4.660438058175234,3.5143992897260383,4.266233816068042,3.882834766808729,1.6701756952673132,0.5618388594081293,0.5399782201606267,1.2626359114524495,webbedFern,sweep_results/rho_0.13/test_1884
0.13,0.7571017798353865,0.0568576657703311,0.18259810240647087,0.06727472053564018,0.40878324675318456,0.012428419413799272,0.0413006383261785,0.08773848299215926,1.445862382307556,2.250432977787401,1.3186105966736774,0.6806097432844055,3.2559418267586655,2.549250580499447,5.206504867438305,0.755411660810781,webbedFern,sweep_results/rho_0.13/test_1908
0.13,0.32575546655724535,0.6993330377618336,0.6696421054467812,0.11913221925259575,0.38426237148135656,0.07866777684711028,0.2101295427386261,0.010248985721328627,3.382279895038608,2.5939067119522115,0.8321523969353838,1.5945594158258667,1.183952499727461,4.035455589542475,1.3370833539397142,0.5965474647237026,webbedFern,sweep_results/rho_0.13/test_1922
0.13,0.02609631905037353,0.12393487893966937,0.11543362943729271,0.3095558916598175,0.3091626073049645,0.0707415966134454,0.11891941623140863,0.1655514966102145,4.614054717068443,2.037044220862403,2.736988024653164,2.1266174074308037,1.060951710134581,4.378250590662047,1.0843143678662717,0.6993222079341376,webbedFern,sweep_results/rho_0.13/test_1951
0.13,0.27428511832820784,0.577891022775726,0.11094650360524615,0.9322659380973645,0.7782805946385463,0.05351016344354789,0.8305252369200895,0.4753009998222965,3.708492106320076,0.5302407720386079,3.7003697879584334,1.7744478814555935,3.2914210145527827,1.0474616389859377,4.725889788037791,2.655460337219093,webbedFern,sweep_results/rho_0.13/test_1974
0.13,0.013047118797154793,0.2682768574487224,0.012256894346278422,0.010903044676440122,0.8418079042381419,0.21025118114983737,0.04297971657809732,0.6682124139001486,4.042737265871477,1.7604896202455362,1.7786640803635068,1.348431679623164,4.270513848087746,2.3985658129392076,0.5510676442954713,1.1061070830416362,webbedFern,sweep_results/rho_0.13/test_1983
0.13,0.011599611175769499,0.1741829513285407,0.047767185789102336,0.17678504710591303,0.028008329087745983,0.2878039622421818,0.0597658552152399,0.08719924209918054,3.9659817293123276,0.5248551507732376,2.6988117646399594,0.8719798092452006,0.5506792190634324,2.7144053270997164,4.957083645833344,4.795840419915328,webbedFern,sweep_results/rho_0.13/test_1988
0.13,0.19678510693160875,0.03518862567612668,0.08828006019408743,0.1536477518165815,0.3459521540538193,0.06796400283083562,0.05530311783200938,0.27241168744879285,4.102673354242779,0.7291546794135639,0.7048671677839166,0.5240440340931185,2.3069502126114645,4.738585998702386,1.0345842237013883,0.8496235157911078,webbedFern,sweep_results/rho_0.13/test_2010
0.13,0.43552682975204876,0.028280291068589085,0.17275600548511327,0.4744763009327883,0.8054484156300852,0.07371918846623289,0.017499455698578352,0.2566776068455147,3.1221453512596757,3.501893162145751,1.120550354663907,1.2181888231646851,4.595624014572939,0.8154006148747923,2.09550679738937,2.0411044911830327,webbedFern,sweep_results/rho_0.13/test_2014
0.13,0.08356765993923881,0.0772494684634047,0.04932245144833769,0.028779997757437708,0.011710017177285589,0.04082373272168311,0.04926345255843851,0.016609066951987907,4.013929853344415,0.7471590828712994,2.6657784986407598,0.7771344864930593,0.573696967880022,0.5237707423767549,0.7406084790887687,1.0428583118731234,webbedFern,sweep_results/rho_0.13/test_2035
0.13,0.013011199994446917,0.5200877511176826,0.0823398493817183,0.019464404195264493,0.35030335572328786,0.39645802926976054,0.819613386896707,0.18691861430637416,3.4000609370610735,0.662590947414079,3.0458018689049315,4.450320309103176,1.8670835505071581,2.3156226426816096,0.600281389839678,1.0487247988910047,webbedFern,sweep_results/rho_0.13/test_2067
0.13,0.017788745468542182,0.572579800394515,0.6235835112027308,0.019031080804527242,0.26890428393647703,0.08780765416347638,0.14274767344070344,0.9171568138253263,3.4743844902956353,2.407097919333222,1.5586400913273772,0.970821439434086,4.281321130574848,4.440735764779024,4.6345971972282785,0.9304475530674287,webbedFern,sweep_results/rho_0.13/test_2128
0.13,0.03783427773237177,0.17660873946060657,0.7986282945942427,0.010728341292666711,0.33807988626509355,0.027540606451547066,0.028015603489352236,0.48963864510416377,4.179317849842229,5.163720245974102,0.5749361003538522,1.607250943063513,0.5157392972306019,4.007032344540308,0.5391731874070403,4.76157661226445,webbedFern,sweep_results/rho_0.13/test_2182
0.13,0.026999925886287777,0.05506444467858025,0.4688925737909745,0.20419362117859094,0.2829143825280261,0.1469753981436768,0.03328970214934042,0.27218339791594537,4.047019020252967,1.300777418998768,3.7222221128191504,0.7408513504278286,3.145559460117614,0.6774771197058428,0.6359300433141365,0.8022772296837024,webbedFern,sweep_results/rho_0.13/test_2195
0.13,0.1088863672730331,0.02904341293397533,0.024640024475003984,0.028210836220550324,0.26034859751692424,0.16052831868479392,0.01944220881852429,0.5262114262995906,3.679456183600695,1.2274635936228513,4.916573711147553,2.0140642862691482,1.0142308063330272,0.7771709220794063,0.7914662290581675,1.1674019065869965,webbedFern,sweep_results/rho_0.13/test_2205
0.13,0.27529483028316476,0.13836378605680855,0.48353068016791717,0.21574685143484498,0.19226637057726237,0.0386074235429546,0.025703336366862943,0.04880922424648918,3.6536603821790137,3.562133706958692,5.43706694223478,2.7357795538629373,1.1219588488575734,4.45742442560093,1.3507191140307546,3.8199804723795707,webbedFern,sweep_results/rho_0.13/test_2215
0.13,0.04013501367600491,0.31019477943380547,0.06929711073798263,0.30859507926778307,0.7211590802787271,0.06632617887031955,0.09693891274331957,0.06174748742900269,3.9288649894150955,1.1722825678353348,0.5052166976605914,0.6342266846643583,0.9148244049397125,0.6998191816156099,3.467807193759383,0.6721011391379151,webbedFern,sweep_results/rho_0.13/test_2234
0.13,0.016269991407320186,0.45853942727207847,0.19874829335694427,0.6726259817320166,0.3030011350009953,0.09766635454418744,0.028778387433477024,0.04952647105271177,4.084908740840991,0.5113247672106416,5.361191216318203,2.147956707637241,2.519132372085843,1.1660354371228272,1.7229827989021658,3.5242641288250844,webbedFern,sweep_results/rho_0.13/test_2259
0.13,0.4103313673806534,0.36149350332779817,0.05994506418508457,0.32165414180230545,0.34035159728976966,0.09200325301745427,0.8733559755936414,0.40584078280596103,3.076753686260086,1.0997434505593624,4.734354942269927,1.696274094426809,0.9322351193673422,2.829541647358704,0.6687488641884655,5.226733874519391,webbedFern,sweep_results/rho_0.13/test_2281
0.13,0.8110809978697698,0.013843200897145332,0.2543999790705378,0.35745983093643746,0.8676865511670355,0.051033264888967804,0.021682901260256862,0.8368641176111071,1.110569682227124,4.387034877476296,0.7010383350026947,2.1170864288902402,2.0009132209837865,3.0168391772053975,2.3038306923076557,0.5982846292210797,webbedFern,sweep_results/rho_0.13/test_2288
0.13,0.15023129465120852,0.028310031324941653,0.028990945863855064,0.05969455235824506,0.03657586223495476,0.03146475368327375,0.6073394948798654,0.13959187985905216,2.4709597937312515,0.8198542331433032,2.506425384360727,2.040795238537308,1.1911893549269348,0.8012859661133863,1.1699873518343116,3.7414086209277975,webbedFern,sweep_results/rho_0.13/test_2296
0.13,0.06523398475694948,0.08596811868590037,0.05055100096133859,0.6918876879026502,0.02624658987790999,0.03821334397582836,0.3114749630756799,0.9134180736115631,2.6903982535261504,1.0774504201664914,0.8411649653208655,0.977965881445764,1.0267211391582889,5.149992600943671,2.370422253784814,4.630557092750886,webbedFern,sweep_results/rho_0.13/test_2310
0.13,0.013028916824420067,0.029869710735355322,0.03001901349174483,0.011159509511716884,0.014369772959920046,0.032120980541551734,0.0552950252169635,0.3203617890880758,3.106200796099226,0.5301810499080858,0.518500983393902,0.5726083412675036,1.9208310254388685,2.1954182327273903,1.8537626136559613,3.547230605025235,webbedFern,sweep_results/rho_0.13/test_2317
0.13,0.031350542929499334,0.07582261630465797,0.011509619149817159,0.018165036199542562,0.8060171436540831,0.011154399162825006,0.08858939889809604,0.02251989486591589,3.9007077574435396,0.8533761674774251,4.394014712035418,0.5268912233071493,1.5735079316796479,1.0909724343414038,3.5943030047531987,2.3780993115256934,webbedFern,sweep_results/rho_0.13/test_2335
0.13,0.15468138498198344,0.9887571730147523,0.044333354861496865,0.06483928205268552,0.1605025853081483,0.14096125078723618,0.030952268819654693,0.012776981608338654,3.934617827620139,1.208373817273194,0.9136048559992281,0.6689070656656025,3.685955303911492,1.2950001081297424,0.6044444080245293,2.120523619446445,webbedFern,sweep_results/rho_0.13/test_2359
0.13,0.02050990856983104,0.014170679080666803,0.516048875623189,0.03820140351347306,0.19880628721057272,0.027905733961056473,0.3095955036366559,0.10253138520088602,3.9741372061643854,1.9391107387245012,1.5741742235431895,2.7777830731757396,0.5109909260635905,4.82683357497044,1.68521367908836,4.933988711197477,webbedFern,sweep_results/rho_0.13/test_2380
0.13,0.03432913581747702,0.02478772464198988,0.01967717121347636,0.01230048192570653,0.3192465466052884,0.19158965838773725,0.21925986111951976,0.557984948033131,2.788177987160083,0.79470541625716,1.6842567301029683,1.0011371938125306,2.3911058750784426,1.1392439362704612,4.908720272398177,3.8835727578161117,webbedFern,sweep_results/rho_0.13/test_2394
0.05,0.26975632343064565,0.07102801318820583,0.3259930667874138,0.6470580753569817,0.5742792742635213,0.019845778850089302,0.2965831584401639,0.5564322165891141,1.7742753612355815,2.169282982898233,0.8499975744626729,1.420189184400364,1.2974124277080072,1.3287081467008475,1.8253249820068778,0.7537889977476716,secondaryBranches,sweep_results/rho_0.05/test_0003
0.05,0.2600236320526692,0.2359212664970859,0.029236996753994066,0.019688517537926494,0.10142781064711992,0.0211083166095362,0.028056415302334922,0.019495504914538983,1.8072703800464216,1.5586460827986646,1.1981122883698443,4.4501331698113535,0.6563279544185612,3.196858126217899,0.5529408934912083,1.0853745417623482,secondaryBranches,sweep_results/rho_0.05/test_0005
0.05,0.12362104563063357,0.051966347070962156,0.5170088193806938,0.03290219470337818,0.18138047397265905,0.02652595914579408,0.09904758966306614,0.022212158006246166,2.069471452037459,4.754905574617213,3.1338731041859567,0.5529050310268451,2.3120118555870284,4.418378573232337,1.4379279584524858,0.926510157096379,secondaryBranches,sweep_results/rho_0.05/test_0037
0.05,0.04829297920987235,0.15925011157963923,0.8436439210648566,0.4561518849193207,0.4290698857514869,0.05630001793813394,0.030776437672022094,0.018871469679441477,2.2867556766239887,1.4284571865379485,4.47029004759316,2.437555087015026,2.6559517956080074,3.320520615285791,1.4762883586329667,1.6422457702919344,secondaryBranches,sweep_results/rho_0.05/test_0077
0.05,0.030400031688571513,0.011801370829751969,0.07674042952651602,0.03432769494760986,0.07685996156628223,0.07032713501049355,0.11049142027110324,0.048126591474629464,2.6475035060866086,2.051802568725644,1.981205003224548,2.8829349186247395,1.051316467380223,0.8222232661510748,0.5917456682851858,4.915050829726938,secondaryBranches,sweep_results/rho_0.05/test_0085
0.05,0.15921837134775396,0.011349887870490967,0.016252237468344612,0.15819540639725035,0.021267174194650393,0.12716844521472453,0.13341575722100463,0.0201856260779029,1.9594783186597589,0.5600721451148695,2.0160908839294485,0.5445791970740129,1.9702367974575146,1.5538123826374735,3.5576305438387985,0.5870999827711768,secondaryBranches,sweep_results/rho_0.05/test_0109
0.05,0.10883951468982994,0.01787131213781064,0.6548060399816249,0.10552614619728036,0.42184213893236194,0.016969788208694117,0.02415517407188266,0.011865358200043077,2.2398836926123704,4.078111720853594,3.558160046989918,1.073659782429542,0.7329635116242196,4.2469786152062845,3.2137568672387262,1.5842118403589724,secondaryBranches,sweep_results/rho_0.05/test_0119
0.05,0.04972238491611696,0.012213653213235802,0.03078092724914764,0.3756366869859176,0.045860046809007765,0.011114343186621342,0.13943696571591788,0.08242995868145812,2.486652772821171,4.131838295332543,0.9829200647974476,1.743531393442984,1.9829576708500987,3.998050193760056,2.023588965654008,2.2667040865140384,secondaryBranches,sweep_results/rho_0.05/test_0196
0.05,0.012884480118575395,0.036168806388368294,0.2499714546808246,0.15999175061479257,0.015257439715662683,0.08930780479292663,0.02171569365206283,0.052452799864374046,2.2824084730499474,5.342769304228891,3.510061696400739,4.75708590358875,1.3140665416459627,1.0999034795121108,0.9411119405795231,2.0170038940369968,secondaryBranches,sweep_results/rho_0.05/test_0210
0.05,0.014995457101443033,0.07112434007906458,0.013974634603700445,0.022435799370908584,0.8018524650213346,0.03860091704158261,0.06553953233290262,0.035548600518718165,2.5984481890944693,4.625720662612951,0.5922414006553377,0.5889470832276202,1.1384792801569035,0.7871979525033748,4.22093490709721,3.1275482334128157,secondaryBranches,sweep_results/rho_0.05/test_0245
0.05,0.024817885933865892,0.023733726163269728,0.23706197854648162,0.17229293092418055,0.19498144571607415,0.025348464358345243,0.1391504558310692,0.7850136563197514,2.735429131628226,1.910858470096521,0.5308249704284314,0.840219048820112,0.5586249399081185,1.3890704079386076,4.555864780603343,3.4478184187151317,secondaryBranches,sweep_results/rho_0.05/test_0272
0.05,0.024905822725300904,0.011626400255060097,0.6276969376529237,0.8921594227664341,0.033835930153421824,0.049561235052429826,0.4335571867570709,0.2935015692898391,2.707948673869546,4.815189852574669,3.4300189777516454,3.5042010571740088,1.126701478626506,0.8691571141826824,5.127833695155344,0.7280159284502733,secondaryBranches,sweep_results/rho_0.05/test_0278
0.05,0.07215019352654777,0.061983491147530864,0.021386788246520346,0.11849831226716508,0.14029775387857862,0.6271262805018342,0.4992867455705226,0.5509505859621,2.0020955609509876,2.6478732662079945,2.2945593977154823,1.080577803187181,1.6935469665961587,0.6426503662122662,4.019462422358142,2.214344106496928,secondaryBranches,sweep_results/rho_0.05/test_0293
0.05,0.4151758971652456,0.48201969916785753,0.015169706692213207,0.6755007856925789,0.3900728205355895,0.16032996967910937,0.29918612999827787,0.12383323779621963,1.4251463432995919,4.200800446259212,3.7639224282392125,0.5229925236983277,1.4439927850412515,2.5166794723048045,1.0728250014117973,1.2259365164314509,secondaryBranches,sweep_results/rho_0.05/test_0388
0.05,0.1485199916123302,0.31201761466000144,0.735951291048339,0.018811398384219455,0.1482723527748136,0.3590157814946165,0.06299790805264864,0.0295636969719839,2.212150716981787,2.0429276445586884,4.224035091963512,0.907952633413802,1.5911970503369126,1.0343881827980401,4.013202488457039,5.139715751986482,secondaryBranches,sweep_results/rho_0.05/test_0427
0.05,0.05537728063463794,0.19111949415610816,0.6797298381162058,0.6789960730518613,0.046641123626051065,0.20026068218410542,0.24632288939649047,0.6730666494386688,2.6868082891921725,4.621880350237104,0.7091282982907421,4.342695679723714,4.150137153331379,2.3469954629079988,1.7152539675437886,1.0787360343312402,secondaryBranches,sweep_results/rho_0.05/test_0442
0.05,0.3320117409797643,0.17159191992535858,0.1042184787686811,0.013770961953882556,0.025180078216999618,0.011725918595239656,0.014638370212101416,0.011184468358302257,1.7149478276321668,2.736218983570624,1.4111329088374875,1.2330699493085224,1.623551120656144,4.021933442231463,2.584607115807797,4.516014007318819,secondaryBranches,sweep_results/rho_0.05/test_0482
0.05,0.14340305766752273,0.014611638528841264,0.18882371692422228,0.01286492568809017,0.014624063315220304,0.2643918013664597,0.11878544228444074,0.0600785415356772,2.278924894472299,4.027149308295894,0.6966971536603367,2.0831070301636467,0.5725494564019351,0.6758880929660952,1.7025166872630508,4.71211499205938,secondaryBranches,sweep_results/rho_0.05/test_0580
0.05,0.037888132715348154,0.3233022499306672,0.20505872698381436,0.1579335438078699,0.07950468292117728,0.9419824559381239,0.25749166347952995,0.04622339340559156,2.5536718135239282,4.302045574006405,0.8189978772397701,2.5433172260096737,2.4811177637572834,3.6872073163954036,5.142799735300906,0.988813800273795,secondaryBranches,sweep_results/rho_0.05/test_0625
0.05,0.02480769534622288,0.2519591868073787,0.0734021664056782,0.2980960184782012,0.3173698350165399,0.281850255832781,0.022657318539949865,0.059607643236206945,2.219436008497073,2.2297510064193036,0.8653744220222851,1.184830422240171,0.7944090528116273,0.8937638576737931,3.5911272823915783,2.061948646193831,secondaryBranches,sweep_results/rho_0.05/test_0697
0.05,0.16659408191045422,0.20740591277120643,0.017397112169157354,0.03358510627827015,0.0107595762362255,0.01705444664853655,0.027460016314171415,0.22645035705851932,2.6034224244255753,1.7159614311055533,2.499492092154701,3.8384303554091277,0.8341931412412822,0.5862976395039314,2.730391329334803,4.154209113267395,secondaryBranches,sweep_results/rho_0.05/test_0735
0.1,0.0905575320309174,0.07769876829954472,0.09561201435437511,0.8874222386264434,0.2201972472508062,0.02439197154472571,0.05471488173423503,0.04472157037794442,2.16995508600033,0.5250010436670088,5.024937467096347,1.4834294345894887,5.478719939741305,1.4889171663264416,2.5571403627090845,0.5767818214385224,secondaryBranches,sweep_results/rho_0.10/test_0814
0.1,0.019791142435451596,0.016900212037459155,0.18417746566526397,0.022478105392557866,0.13883785248455513,0.13017600883872946,0.05377258843950764,0.2989747716660517,2.498644775026923,3.347600116393151,0.9389488893839141,2.195201820702103,2.2528955060058626,2.2899360974889444,1.2873574905229455,2.608026668314413,secondaryBranches,sweep_results/rho_0.10/test_0833
0.1,0.6483217298928385,0.01684480555902543,0.010050511868634943,0.07206728755713472,0.038828405739342514,0.03521565967151603,0.19103770947988993,0.04766420137102071,1.271116047891908,2.537310610473126,0.564968944284208,1.2743654867518572,3.898835717785203,0.5952198304695548,3.641049218444759,1.435712868861244,secondaryBranches,sweep_results/rho_0.10/test_0836
0.1,0.19124123760930686,0.5796991186176814,0.03863142922937957,0.01573084859799612,0.01756129202334665,0.01944906268664826,0.11337412839020428,0.057850942416973916,2.00273167952714,2.967071031308843,1.6510196980020726,1.2957889752311795,0.7673475719077032,2.6039265760588637,4.192212754121452,0.5798798436137365,secondaryBranches,sweep_results/rho_0.10/test_0864
0.1,0.01346585671976697,0.019996269680406527,0.038626924110824426,0.37366684790600724,0.3001749571875372,0.2739649570429666,0.36769139041052934,0.013398593940202253,2.291519586882657,1.2085011672468862,4.626198435317066,3.4524530299582885,1.9357597327401976,2.4454923035812723,1.552392440715516,2.178987396727293,secondaryBranches,sweep_results/rho_0.10/test_0878
0.1,0.013220897950851188,0.09302118720267936,0.063503626862144,0.1512275818436417,0.09330430840923877,0.14531043187720613,0.020391169061288465,0.010480375325862988,2.559467958967384,5.008534542271856,0.5007840498126579,0.8829035838926382,1.2131435191131943,0.7822129890463461,0.9437009112110722,0.5606759409491424,secondaryBranches,sweep_results/rho_0.10/test_0900
0.1,0.010550665204358253,0.684060796275389,0.010908339438298543,0.177380022791464,0.022192794260438794,0.018135494262503427,0.14789180979398941,0.04568300727677361,2.7083450330926806,5.3096604997023755,1.2625511801320972,1.8775107739556884,1.1380695823555818,2.909550564791089,1.5145401152080993,0.5124761220851539,secondaryBranches,sweep_results/rho_0.10/test_0993
0.1,0.043784605415480994,0.23635107663406368,0.12101629365112268,0.016409193187566284,0.017194642632389626,0.05817186017789474,0.09760952151765065,0.09298737610098726,2.424704571368532,3.9682965981281813,3.6109676312483376,1.7407780437835607,3.6463843115904773,3.8820971075822155,0.5439030767660383,3.8539628888422013,secondaryBranches,sweep_results/rho_0.10/test_0997
0.1,0.3151719551156114,0.270783423239146,0.01815628352689133,0.0401871781559246,0.057437277702092226,0.22027694697643235,0.029133900108101192,0.2847816321988404,2.1234603823945424,4.6056195881714785,5.298292241482996,4.605376131352176,1.0351084640917443,2.7621342699378175,1.9804105954126257,3.6470485356917406,secondaryBranches,sweep_results/rho_0.10/test_0998
0.1,0.03657840468275875,0.20697160443732665,0.4578113165046627,0.06270928138380007,0.2770723009295519,0.04174679235009227,0.01638357343549819,0.035580238093877545,2.6645553192213316,2.1778624744199973,1.1804359581193595,2.6663275405147067,0.6221537195895259,0.8700451815018863,0.5611613898182528,1.9764646621086372,secondaryBranches,sweep_results/rho_0.10/test_1051
0.1,0.048969890920521265,0.05380952397687442,0.07402789026455135,0.5277601983753216,0.1480438415397706,0.34399061293073746,0.4574011567960003,0.2092478866957678,2.9169709074880963,3.5584825643797355,3.0030905800761434,0.9543412395983674,3.778176594559426,3.007329676905833,0.7466905804288133,2.5482117577138883,secondaryBranches,sweep_results/rho_0.10/test_1248
0.1,0.035083549259519974,0.01865888396557696,0.3031263938173129,0.024793459227452953,0.07818109321920881,0.10987166871809033,0.0251932294315639,0.23529373595254754,2.5655284745623423,5.283213168370045,0.7149262816630275,1.2599853624822306,1.7627409061833073,0.5041294831795312,2.3090516306530575,3.7414138731246886,secondaryBranches,sweep_results/rho_0.10/test_1460
0.1,0.011122451558137424,0.44753122333670187,0.08455101777878286,0.07273779742872012,0.017899566062377536,0.041210693637993685,0.02866094827530241,0.012608199211364638,2.3125843131695736,5.410867066073201,1.7236362367390485,0.8345916467524711,4.105891655910121,5.435033922876531,0.774665772241098,0.6389138015985333,secondaryBranches,sweep_results/rho_0.10/test_1579
0.13,0.010945437010283504,0.014377923610937851,0.04160949392536574,0.01254970364310063,0.19072367714818259,0.5715509537290274,0.014006824172495972,0.010379850353195086,3.2927203792953006,2.475228785120971,0.5397422173865895,0.5378454253511364,0.5394861044956594,3.1234597920845224,3.143930566880546,0.6468965251189638,secondaryBranches,sweep_results/rho_0.13/test_1620
0.13,0.26736645697591643,0.1196479422482205,0.5144197220279176,0.2011425062769449,0.029186250545139233,0.04604013943657785,0.15799725549074597,0.013113864989357935,2.8316465422976957,4.4206217012577556,0.8715636776225212,1.9464016330301628,1.1786827734610892,5.279941347837678,1.2575215720619188,3.7407498894283973,secondaryBranches,sweep_results/rho_0.13/test_1641
0.13,0.010230203565042164,0.02628274987775382,0.018962563478080036,0.016004148882637,0.5690033652316394,0.017343991730131014,0.012818585073329253,0.24431971304595818,2.5367503033597134,4.100642108085138,4.610308169476705,2.5815768077352304,3.808395224862689,1.093881851655248,0.6537327359747516,1.3802244590650774,secondaryBranches,sweep_results/rho_0.13/test_1656
0.13,0.011821544736381626,0.03886624828127733,0.1863585177833288,0.6044598303783592,0.08301273978867098,0.06118175887618968,0.0736142416926285,0.2028575700678137,2.6779364924786444,2.2647886195529225,1.58689958580438,0.5781254137211671,3.0780652076060826,0.7424332943909944,2.1664288301304278,1.0431239792168931,secondaryBranches,sweep_results/rho_0.13/test_1678
0.13,0.10750014862556961,0.8129742682824671,0.34209516359814934,0.04325754009771465,0.2580519991557602,0.01107719457373373,0.3445196626484475,0.016528856943643325,2.219062867246544,3.286841160128644,3.9323701884636257,1.0431062466012537,2.5803781029614896,0.5425889390750378,3.8153795335018312,2.7055311739480885,secondaryBranches,sweep_results/rho_0.13/test_1851
0.13,0.03806596452695043,0.11087273131837837,0.031091832050871956,0.47101546938391403,0.03803206406530869,0.10360739969257857,0.11110960907213766,0.2225291030254015,2.6122981272475507,2.7463737010985145,4.544653120692993,1.7462097693976761,4.387686667540542,3.0170248867288554,5.401136093169274,0.8745497560530862,secondaryBranches,sweep_results/rho_0.13/test_1860
0.13,0.27419700855042584,0.5569248954182179,0.6140415587652419,0.06015818163141248,0.011813070376800407,0.4081874647762378,0.5469547302074006,0.267314577040747,2.1986963580096854,4.993690863280999,0.9843930202810827,1.30439421056943,3.7051683231715447,3.286276927917403,0.7921505893223738,2.342220698083297,secondaryBranches,sweep_results/rho_0.13/test_1895
0.13,0.016210513055330895,0.013049943976251994,0.13992025375615527,0.0173233691727824,0.01406731804342476,0.010809548375660945,0.47960647749506874,0.01321517948252321,2.7340290549993087,2.820931311848469,0.5476501859400129,2.8550691071658325,0.9612303107609472,0.6235291139665249,0.8217862552442372,3.707980450240709,secondaryBranches,sweep_results/rho_0.13/test_1960
0.13,0.6539649839339376,0.27895882901075325,0.3054688732716547,0.10132465015722832,0.018011796772075664,0.06014428275043168,0.16357681439544303,0.052961974600772226,1.3020096085174968,2.191304885039683,1.1356833104683264,0.9296677668706754,0.6647041010145327,2.8325649097425076,0.7141744740620162,1.9373683512043152,secondaryBranches,sweep_results/rho_0.13/test_2060
0.13,0.22464810469624774,0.2323198387293734,0.5252147470652482,0.14506178533096498,0.24984362613793518,0.011497972016803762,0.03843623545875432,0.04588573952611426,2.501659283600039,3.9805699796483975,3.9228271633052065,2.0580256323486936,1.821369459030181,3.7661865508984937,0.6606670562636896,2.363760705930781,secondaryBranches,sweep_results/rho_0.13/test_2126
0.13,0.03160632646754266,0.1439011090094222,0.5325917707774107,0.017572614322405453,0.07688631167305776,0.024410693344158674,0.03461010210640883,0.5275553426302331,2.5347679060536477,2.75467712235624,0.6420836721044335,3.4730018395060505,2.848342350123111,0.5541628938697879,0.9061807049562248,1.4726523670164935,secondaryBranches,sweep_results/rho_0.13/test_2230
0.13,0.01896252012533667,0.09555312744565708,0.6122744608917013,0.3533003751551017,0.01773051814153763,0.04466787066522188,0.26062643838938826,0.19739268691042403,2.94188128380632,4.528799794635645,0.7145769026190679,3.9502352903939397,2.172512590944891,2.5472006399467366,4.64050084820964,0.8001596376711756,secondaryBranches,sweep_results/rho_0.13/test_2257
0.13,0.5975726043886005,0.015173148713651524,0.26202799942234023,0.05050961124526049,0.022104876996211775,0.0819479069794744,0.011521370019958696,0.013293488877443634,1.1190278725791587,1.384067044913963,2.917665142865157,4.420500968389988,1.3914928979956132,0.7170545481922699,0.8703370821069346,4.1423693932122925,secondaryBranches,sweep_results/rho_0.13/test_2267
